row_id,group_id,recommended_split,current_text,context_text,discourse_role,source,review_status
disc_c_ctx_015_01,context_015_quality,train,I'll upload the signed corrective-action response.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll upload the signed corrective-action response.
[NEXT]
Can it be done by close tomorrow?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_02,context_015_quality,train,Before close tomorrow.,"[PREVIOUS]
I'll upload the signed corrective-action response.
[CURRENT]
Before close tomorrow.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_03,context_015_quality,train,"Yes, I'll take that.","[PREVIOUS]
Could you upload the signed corrective-action response?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by close tomorrow.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_04,context_015_quality,train,Priya will upload the signed corrective-action response by close tomorrow.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Priya will upload the signed corrective-action response by close tomorrow.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_05,context_015_quality,train,I completed the work to upload the signed corrective-action response yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to upload the signed corrective-action response yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_06,context_015_quality,train,I might upload the signed corrective-action response if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might upload the signed corrective-action response if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_07,context_015_quality,train,"Actually, another owner will upload the signed corrective-action response instead.","[PREVIOUS]
Priya will upload the signed corrective-action response.
[CURRENT]
Actually, another owner will upload the signed corrective-action response instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_08,context_015_quality,train,Do not proceed with that action.,"[PREVIOUS]
Please upload the signed corrective-action response.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_09,context_015_quality,train,We agreed to retain the supplier on the approved list.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to retain the supplier on the approved list.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_10,context_015_quality,train,Agreed.,"[PREVIOUS]
The proposal is to retain the supplier on the approved list.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_11,context_015_quality,train,"Yes, that is the decision.","[PREVIOUS]
We agreed to retain the supplier on the approved list.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_12,context_015_quality,train,The team identified that an overdue corrective action could affect supplier approval.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that an overdue corrective action could affect supplier approval.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_13,context_015_quality,train,"Yes, we should monitor that.","[PREVIOUS]
The risk is that an overdue corrective action could affect supplier approval.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_14,context_015_quality,train,That exposure was closed last week.,"[PREVIOUS]
We previously worried that an overdue corrective action could affect supplier approval.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_15,context_015_quality,train,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_015_16,context_015_quality,train,The quality work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The quality work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_01,context_016_planning,validation,I'll reschedule the programme check-in.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll reschedule the programme check-in.
[NEXT]
Can it be done by today?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_02,context_016_planning,validation,Before today.,"[PREVIOUS]
I'll reschedule the programme check-in.
[CURRENT]
Before today.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_03,context_016_planning,validation,"Yes, I'll take that.","[PREVIOUS]
Could you reschedule the programme check-in?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by today.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_04,context_016_planning,validation,David will reschedule the programme check-in by today.,"[PREVIOUS]
The work is on the list.
[CURRENT]
David will reschedule the programme check-in by today.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_05,context_016_planning,validation,I completed the work to reschedule the programme check-in yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to reschedule the programme check-in yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_06,context_016_planning,validation,I might reschedule the programme check-in if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might reschedule the programme check-in if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_07,context_016_planning,validation,"Actually, another owner will reschedule the programme check-in instead.","[PREVIOUS]
David will reschedule the programme check-in.
[CURRENT]
Actually, another owner will reschedule the programme check-in instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_08,context_016_planning,validation,Do not proceed with that action.,"[PREVIOUS]
Please reschedule the programme check-in.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_09,context_016_planning,validation,We agreed to hold the check-in on Friday at noon.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to hold the check-in on Friday at noon.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_10,context_016_planning,validation,Agreed.,"[PREVIOUS]
The proposal is to hold the check-in on Friday at noon.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_11,context_016_planning,validation,"Yes, that is the decision.","[PREVIOUS]
We agreed to hold the check-in on Friday at noon.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_12,context_016_planning,validation,The team identified that the proposed time may conflict with the client workshop.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that the proposed time may conflict with the client workshop.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_13,context_016_planning,validation,"Yes, we should monitor that.","[PREVIOUS]
The risk is that the proposed time may conflict with the client workshop.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_14,context_016_planning,validation,That exposure was closed last week.,"[PREVIOUS]
We previously worried that the proposed time may conflict with the client workshop.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_15,context_016_planning,validation,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_016_16,context_016_planning,validation,The planning work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The planning work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_01,context_017_data_migration,train,I'll verify the customer mapping file.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll verify the customer mapping file.
[NEXT]
Can it be done by Thursday?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_02,context_017_data_migration,train,Before Thursday.,"[PREVIOUS]
I'll verify the customer mapping file.
[CURRENT]
Before Thursday.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_03,context_017_data_migration,train,"Yes, I'll take that.","[PREVIOUS]
Could you verify the customer mapping file?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Thursday.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_04,context_017_data_migration,train,Fatima will verify the customer mapping file by Thursday.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Fatima will verify the customer mapping file by Thursday.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_05,context_017_data_migration,train,I completed the work to verify the customer mapping file yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to verify the customer mapping file yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_06,context_017_data_migration,train,I might verify the customer mapping file if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might verify the customer mapping file if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_07,context_017_data_migration,train,"Actually, another owner will verify the customer mapping file instead.","[PREVIOUS]
Fatima will verify the customer mapping file.
[CURRENT]
Actually, another owner will verify the customer mapping file instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_08,context_017_data_migration,train,Do not proceed with that action.,"[PREVIOUS]
Please verify the customer mapping file.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_09,context_017_data_migration,train,We agreed to run a phased migration by region.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to run a phased migration by region.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_10,context_017_data_migration,train,Agreed.,"[PREVIOUS]
The proposal is to run a phased migration by region.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_11,context_017_data_migration,train,"Yes, that is the decision.","[PREVIOUS]
We agreed to run a phased migration by region.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_12,context_017_data_migration,train,The team identified that duplicate customer identifiers could corrupt the import.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that duplicate customer identifiers could corrupt the import.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_13,context_017_data_migration,train,"Yes, we should monitor that.","[PREVIOUS]
The risk is that duplicate customer identifiers could corrupt the import.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_14,context_017_data_migration,train,That exposure was closed last week.,"[PREVIOUS]
We previously worried that duplicate customer identifiers could corrupt the import.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_15,context_017_data_migration,train,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_017_16,context_017_data_migration,train,The data migration work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The data migration work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_01,context_018_product,train,I'll remove two fields from the registration form.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll remove two fields from the registration form.
[NEXT]
Can it be done by before release?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_02,context_018_product,train,Before before release.,"[PREVIOUS]
I'll remove two fields from the registration form.
[CURRENT]
Before before release.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_03,context_018_product,train,"Yes, I'll take that.","[PREVIOUS]
Could you remove two fields from the registration form?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by before release.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_04,context_018_product,train,Gabriel will remove two fields from the registration form by before release.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Gabriel will remove two fields from the registration form by before release.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_05,context_018_product,train,I completed the work to remove two fields from the registration form yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to remove two fields from the registration form yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_06,context_018_product,train,I might remove two fields from the registration form if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might remove two fields from the registration form if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_07,context_018_product,train,"Actually, another owner will remove two fields from the registration form instead.","[PREVIOUS]
Gabriel will remove two fields from the registration form.
[CURRENT]
Actually, another owner will remove two fields from the registration form instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_08,context_018_product,train,Do not proceed with that action.,"[PREVIOUS]
Please remove two fields from the registration form.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_09,context_018_product,train,We agreed to use the shorter registration journey.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to use the shorter registration journey.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_10,context_018_product,train,Agreed.,"[PREVIOUS]
The proposal is to use the shorter registration journey.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_11,context_018_product,train,"Yes, that is the decision.","[PREVIOUS]
We agreed to use the shorter registration journey.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_12,context_018_product,train,The team identified that removing mandatory fields could weaken reporting.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that removing mandatory fields could weaken reporting.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_13,context_018_product,train,"Yes, we should monitor that.","[PREVIOUS]
The risk is that removing mandatory fields could weaken reporting.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_14,context_018_product,train,That exposure was closed last week.,"[PREVIOUS]
We previously worried that removing mandatory fields could weaken reporting.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_15,context_018_product,train,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_018_16,context_018_product,train,The product work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The product work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_01,context_019_facilities,test,I'll confirm the laboratory access list.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll confirm the laboratory access list.
[NEXT]
Can it be done by Monday?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_02,context_019_facilities,test,Before Monday.,"[PREVIOUS]
I'll confirm the laboratory access list.
[CURRENT]
Before Monday.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_03,context_019_facilities,test,"Yes, I'll take that.","[PREVIOUS]
Could you confirm the laboratory access list?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Monday.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_04,context_019_facilities,test,Anika will confirm the laboratory access list by Monday.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Anika will confirm the laboratory access list by Monday.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_05,context_019_facilities,test,I completed the work to confirm the laboratory access list yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to confirm the laboratory access list yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_06,context_019_facilities,test,I might confirm the laboratory access list if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might confirm the laboratory access list if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_07,context_019_facilities,test,"Actually, another owner will confirm the laboratory access list instead.","[PREVIOUS]
Anika will confirm the laboratory access list.
[CURRENT]
Actually, another owner will confirm the laboratory access list instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_08,context_019_facilities,test,Do not proceed with that action.,"[PREVIOUS]
Please confirm the laboratory access list.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_09,context_019_facilities,test,We agreed to limit after-hours access to trained staff.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to limit after-hours access to trained staff.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_10,context_019_facilities,test,Agreed.,"[PREVIOUS]
The proposal is to limit after-hours access to trained staff.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_11,context_019_facilities,test,"Yes, that is the decision.","[PREVIOUS]
We agreed to limit after-hours access to trained staff.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_12,context_019_facilities,test,The team identified that unapproved access could breach safety controls.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that unapproved access could breach safety controls.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_13,context_019_facilities,test,"Yes, we should monitor that.","[PREVIOUS]
The risk is that unapproved access could breach safety controls.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_14,context_019_facilities,test,That exposure was closed last week.,"[PREVIOUS]
We previously worried that unapproved access could breach safety controls.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_15,context_019_facilities,test,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_019_16,context_019_facilities,test,The facilities work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The facilities work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_01,context_020_training,train,I'll send the revised facilitator pack.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll send the revised facilitator pack.
[NEXT]
Can it be done by tomorrow morning?",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_02,context_020_training,train,Before tomorrow morning.,"[PREVIOUS]
I'll send the revised facilitator pack.
[CURRENT]
Before tomorrow morning.
[NEXT]
Yes, that works.",temporal_attachment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_03,context_020_training,train,"Yes, I'll take that.","[PREVIOUS]
Could you send the revised facilitator pack?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by tomorrow morning.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_04,context_020_training,train,Marcus will send the revised facilitator pack by tomorrow morning.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Marcus will send the revised facilitator pack by tomorrow morning.
[NEXT]
Let's move on.",canonical_commitment,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_05,context_020_training,train,I completed the work to send the revised facilitator pack yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to send the revised facilitator pack yesterday.
[NEXT]
Nothing remains open.",completed_history,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_06,context_020_training,train,I might send the revised facilitator pack if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might send the revised facilitator pack if capacity allows.
[NEXT]
No action was agreed.",hypothetical,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_07,context_020_training,train,"Actually, another owner will send the revised facilitator pack instead.","[PREVIOUS]
Marcus will send the revised facilitator pack.
[CURRENT]
Actually, another owner will send the revised facilitator pack instead.
[NEXT]
Use the new owner.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_08,context_020_training,train,Do not proceed with that action.,"[PREVIOUS]
Please send the revised facilitator pack.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_09,context_020_training,train,We agreed to replace the lecture with two practical exercises.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to replace the lecture with two practical exercises.
[NEXT]
That is the final position.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_10,context_020_training,train,Agreed.,"[PREVIOUS]
The proposal is to replace the lecture with two practical exercises.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_11,context_020_training,train,"Yes, that is the decision.","[PREVIOUS]
We agreed to replace the lecture with two practical exercises.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",single_item_recap,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_12,context_020_training,train,The team identified that late materials could leave facilitators unprepared.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that late materials could leave facilitators unprepared.
[NEXT]
The exposure remains open.",canonical_assertion,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_13,context_020_training,train,"Yes, we should monitor that.","[PREVIOUS]
The risk is that late materials could leave facilitators unprepared.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",acceptance,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_14,context_020_training,train,That exposure was closed last week.,"[PREVIOUS]
We previously worried that late materials could leave facilitators unprepared.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",state_modifier,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_15,context_020_training,train,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",administrative,derived_reviewed_contextual_curriculum_v1,human_approved
disc_c_ctx_020_16,context_020_training,train,The training work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The training work remains in progress.
[NEXT]
No commitment was made.",supporting_detail,derived_reviewed_contextual_curriculum_v1,human_approved
disc_h_001_01,discourse_hard_001_inventory,test,Marta: I'll reconcile the warehouse count.,"[PREVIOUS]
We need an owner.
[CURRENT]
Marta: I'll reconcile the warehouse count.
[NEXT]
Can you finish by Friday?",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_02,discourse_hard_001_inventory,test,"Yes, I'll take it.","[PREVIOUS]
Could you reconcile the warehouse count?
[CURRENT]
Yes, I'll take it.
[NEXT]
By Friday, please.",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_03,discourse_hard_001_inventory,test,Action: Marta will reconcile the warehouse count by Friday.,"[PREVIOUS]
Marta accepted the work.
[CURRENT]
Action: Marta will reconcile the warehouse count by Friday.
[NEXT]
Next item.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_04,discourse_hard_001_inventory,test,Agreed.,"[PREVIOUS]
The proposal is to use barcode scanning for the next stocktake.
[CURRENT]
Agreed.
[NEXT]
That settles the approach.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_05,discourse_hard_001_inventory,test,Decision: we will use barcode scanning for the next stocktake.,"[PREVIOUS]
We need a final position.
[CURRENT]
Decision: we will use barcode scanning for the next stocktake.
[NEXT]
The matter is closed.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_06,discourse_hard_001_inventory,test,Decision: no additional inventory testing is required.,"[PREVIOUS]
Should we commission another review cycle?
[CURRENT]
Decision: no additional inventory testing is required.
[NEXT]
The existing evidence is sufficient.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_07,discourse_hard_001_inventory,test,We will not carry out another round of testing.,"[PREVIOUS]
A further verification round was proposed.
[CURRENT]
We will not carry out another round of testing.
[NEXT]
The group agreed that it would add no value.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_08,discourse_hard_001_inventory,test,No further testing is required.,"[PREVIOUS]
The team asked whether more checking was needed.
[CURRENT]
No further testing is required.
[NEXT]
That is the settled decision.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_09,discourse_hard_001_inventory,test,The group formally approved the decision to use barcode scanning for the next stocktake.,"[PREVIOUS]
We discussed whether to use barcode scanning for the next stocktake.
[CURRENT]
The group formally approved the decision to use barcode scanning for the next stocktake.
[NEXT]
Record that in the minutes.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
