row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
csa_0025,"Marta: I promise I'll bring coffee to the next inventory call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,inventory,speech_act_001_inventory,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Marta: I promise I'll bring coffee to the next inventory call. This is social chat, not project work.",,"[PREVIOUS]

[CURRENT]
Marta: I promise I'll bring coffee to the next inventory call. This is social chat, not project work.
[NEXT]
",,,,,,,
csa_0026,Elliot: I'll patch the mobile login redirect by today.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Elliot: I'll patch the mobile login redirect by today.,,"[PREVIOUS]

[CURRENT]
Elliot: I'll patch the mobile login redirect by today.
[NEXT]
",,,,,,,
csa_0027,Elliot: I can patch the mobile login redirect. I'll have it done by today.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Elliot: I can patch the mobile login redirect. I'll have it done by today.,,"[PREVIOUS]

[CURRENT]
Elliot: I can patch the mobile login redirect. I'll have it done by today.
[NEXT]
",,,,,,,
csa_0028,"Could Elliot patch the mobile login redirect by today? Elliot: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Could Elliot patch the mobile login redirect by today? Elliot: Yes, I'll take that.",,"[PREVIOUS]

[CURRENT]
Could Elliot patch the mobile login redirect by today? Elliot: Yes, I'll take that.
[NEXT]
",,,,,,,
csa_0029,"Lead: Can you patch the mobile login redirect?
Elliot: Yes.
Lead: Can you finish by today?
Elliot: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Can you patch the mobile login redirect?
Elliot: Yes.
Lead: Can you finish by today?
Elliot: That works.",,"[PREVIOUS]

[CURRENT]
Lead: Can you patch the mobile login redirect?
Elliot: Yes.
Lead: Can you finish by today?
Elliot: That works.
[NEXT]
",,,,,,,
csa_0030,Elliot to patch the mobile login redirect; due today.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Elliot to patch the mobile login redirect; due today.,,"[PREVIOUS]

[CURRENT]
Elliot to patch the mobile login redirect; due today.
[NEXT]
",,,,,,,
csa_0031,"Actions recap: Elliot, you're taking the item to patch the mobile login redirect. Elliot: Correct, by today.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Actions recap: Elliot, you're taking the item to patch the mobile login redirect. Elliot: Correct, by today.",,"[PREVIOUS]

[CURRENT]
Actions recap: Elliot, you're taking the item to patch the mobile login redirect. Elliot: Correct, by today.
[NEXT]
",,,,,,,
csa_0032,We need someone to patch the mobile login redirect. Elliot: Leave that with me; today is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,We need someone to patch the mobile login redirect. Elliot: Leave that with me; today is fine.,,"[PREVIOUS]

[CURRENT]
We need someone to patch the mobile login redirect. Elliot: Leave that with me; today is fine.
[NEXT]
",,,,,,,
csa_0033,"We need to patch the mobile login redirect, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,"We need to patch the mobile login redirect, but nobody accepted ownership or timing.",,"[PREVIOUS]

[CURRENT]
We need to patch the mobile login redirect, but nobody accepted ownership or timing.
[NEXT]
",,,,,,,
csa_0034,It would help to patch the mobile login redirect. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,It would help to patch the mobile login redirect. The group moved on without assigning it.,,"[PREVIOUS]

[CURRENT]
It would help to patch the mobile login redirect. The group moved on without assigning it.
[NEXT]
",,,,,,,
csa_0035,"Perhaps Elliot could patch the mobile login redirect if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Perhaps Elliot could patch the mobile login redirect if there is time, but this was not agreed.",,"[PREVIOUS]

[CURRENT]
Perhaps Elliot could patch the mobile login redirect if there is time, but this was not agreed.
[NEXT]
",,,,,,,
csa_0036,"Elliot: I might patch the mobile login redirect, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Elliot: I might patch the mobile login redirect, depending on capacity. Lead: Treat that as an idea, not an action.",,"[PREVIOUS]

[CURRENT]
Elliot: I might patch the mobile login redirect, depending on capacity. Lead: Treat that as an idea, not an action.
[NEXT]
",,,,,,,
csa_0037,Elliot already completed the work to patch the mobile login redirect yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Elliot already completed the work to patch the mobile login redirect yesterday.,,"[PREVIOUS]

[CURRENT]
Elliot already completed the work to patch the mobile login redirect yesterday.
[NEXT]
",,,,,,,
csa_0038,Lead: Elliot should patch the mobile login redirect. Elliot: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Lead: Elliot should patch the mobile login redirect. Elliot: That's already done; it closed yesterday.,,"[PREVIOUS]

[CURRENT]
Lead: Elliot should patch the mobile login redirect. Elliot: That's already done; it closed yesterday.
[NEXT]
",,,,,,,
csa_0039,Do not patch the mobile login redirect; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Do not patch the mobile login redirect; that proposed action has been cancelled.,,"[PREVIOUS]

[CURRENT]
Do not patch the mobile login redirect; that proposed action has been cancelled.
[NEXT]
",,,,,,,
csa_0040,Earlier we asked Elliot to patch the mobile login redirect. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Earlier we asked Elliot to patch the mobile login redirect. That assignment is withdrawn and must not remain open.,,"[PREVIOUS]

[CURRENT]
Earlier we asked Elliot to patch the mobile login redirect. That assignment is withdrawn and must not remain open.
[NEXT]
",,,,,,,
csa_0041,The team agreed to hold the release until smoke testing passes.,decision,decision_agreement,not_action,decision_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The team agreed to hold the release until smoke testing passes.,,"[PREVIOUS]

[CURRENT]
The team agreed to hold the release until smoke testing passes.
[NEXT]
",,,,,,,
csa_0042,"Option A was discussed, but the final position is to hold the release until smoke testing passes.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Option A was discussed, but the final position is to hold the release until smoke testing passes.",,"[PREVIOUS]

[CURRENT]
Option A was discussed, but the final position is to hold the release until smoke testing passes.
[NEXT]
",,,,,,,
csa_0043,"Lead: Shall we hold the release until smoke testing passes?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Shall we hold the release until smoke testing passes?
Team: Agreed. That's the approach we will use.",,"[PREVIOUS]

[CURRENT]
Lead: Shall we hold the release until smoke testing passes?
Team: Agreed. That's the approach we will use.
[NEXT]
",,,,,,,
csa_0044,"One option would be to hold the release until smoke testing passes, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"One option would be to hold the release until smoke testing passes, although no decision was made.",,"[PREVIOUS]

[CURRENT]
One option would be to hold the release until smoke testing passes, although no decision was made.
[NEXT]
",,,,,,,
csa_0045,The team identified that the redirect defect could block customer access.,risk,risk_dependency,not_action,risk_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The team identified that the redirect defect could block customer access.,,"[PREVIOUS]

[CURRENT]
The team identified that the redirect defect could block customer access.
[NEXT]
",,,,,,,
csa_0046,"If the dependency is not resolved, the redirect defect could block customer access. The issue remains open.",conditional_risk,risk_dependency,not_action,risk_language|deliverable_object,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"If the dependency is not resolved, the redirect defect could block customer access. The issue remains open.",,"[PREVIOUS]

[CURRENT]
If the dependency is not resolved, the redirect defect could block customer access. The issue remains open.
[NEXT]
",,,,,,,
csa_0047,"The team checked whether the redirect defect could block customer access, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,"The team checked whether the redirect defect could block customer access, but evidence confirmed the exposure is closed and no monitoring is required.",,"[PREVIOUS]

[CURRENT]
The team checked whether the redirect defect could block customer access, but evidence confirmed the exposure is closed and no monitoring is required.
[NEXT]
",,,,,,,
csa_0048,The current position is that the mobile release work remains in progress.,informational,background_context,not_action,,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The current position is that the mobile release work remains in progress.,,"[PREVIOUS]

[CURRENT]
The current position is that the mobile release work remains in progress.
[NEXT]
",,,,,,,
csa_0049,Can everyone see the mobile release screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Can everyone see the mobile release screen? We will pause for two minutes before continuing.,,"[PREVIOUS]

[CURRENT]
Can everyone see the mobile release screen? We will pause for two minutes before continuing.
[NEXT]
",,,,,,,
csa_0050,"Elliot: I promise I'll bring coffee to the next mobile release call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,mobile_release,speech_act_002_mobile_release,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Elliot: I promise I'll bring coffee to the next mobile release call. This is social chat, not project work.",,"[PREVIOUS]

[CURRENT]
Elliot: I promise I'll bring coffee to the next mobile release call. This is social chat, not project work.
[NEXT]
",,,,,,,
csa_0051,Sana: I'll invite the shortlisted engineer to a technical interview by tomorrow.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Sana: I'll invite the shortlisted engineer to a technical interview by tomorrow.,,"[PREVIOUS]

[CURRENT]
Sana: I'll invite the shortlisted engineer to a technical interview by tomorrow.
[NEXT]
",,,,,,,
csa_0052,Sana: I can invite the shortlisted engineer to a technical interview. I'll have it done by tomorrow.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Sana: I can invite the shortlisted engineer to a technical interview. I'll have it done by tomorrow.,,"[PREVIOUS]

[CURRENT]
Sana: I can invite the shortlisted engineer to a technical interview. I'll have it done by tomorrow.
[NEXT]
",,,,,,,
csa_0053,"Could Sana invite the shortlisted engineer to a technical interview by tomorrow? Sana: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Could Sana invite the shortlisted engineer to a technical interview by tomorrow? Sana: Yes, I'll take that.",,"[PREVIOUS]

[CURRENT]
Could Sana invite the shortlisted engineer to a technical interview by tomorrow? Sana: Yes, I'll take that.
[NEXT]
",,,,,,,
csa_0054,"Lead: Can you invite the shortlisted engineer to a technical interview?
Sana: Yes.
Lead: Can you finish by tomorrow?
Sana: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Can you invite the shortlisted engineer to a technical interview?
Sana: Yes.
Lead: Can you finish by tomorrow?
Sana: That works.",,"[PREVIOUS]

[CURRENT]
Lead: Can you invite the shortlisted engineer to a technical interview?
Sana: Yes.
Lead: Can you finish by tomorrow?
Sana: That works.
[NEXT]
",,,,,,,
csa_0055,Sana to invite the shortlisted engineer to a technical interview; due tomorrow.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Sana to invite the shortlisted engineer to a technical interview; due tomorrow.,,"[PREVIOUS]

[CURRENT]
Sana to invite the shortlisted engineer to a technical interview; due tomorrow.
[NEXT]
",,,,,,,
csa_0056,"Actions recap: Sana, you're taking the item to invite the shortlisted engineer to a technical interview. Sana: Correct, by tomorrow.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Actions recap: Sana, you're taking the item to invite the shortlisted engineer to a technical interview. Sana: Correct, by tomorrow.",,"[PREVIOUS]

[CURRENT]
Actions recap: Sana, you're taking the item to invite the shortlisted engineer to a technical interview. Sana: Correct, by tomorrow.
[NEXT]
",,,,,,,
csa_0057,We need someone to invite the shortlisted engineer to a technical interview. Sana: Leave that with me; tomorrow is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,We need someone to invite the shortlisted engineer to a technical interview. Sana: Leave that with me; tomorrow is fine.,,"[PREVIOUS]

[CURRENT]
We need someone to invite the shortlisted engineer to a technical interview. Sana: Leave that with me; tomorrow is fine.
[NEXT]
",,,,,,,
csa_0058,"We need to invite the shortlisted engineer to a technical interview, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,"We need to invite the shortlisted engineer to a technical interview, but nobody accepted ownership or timing.",,"[PREVIOUS]

[CURRENT]
We need to invite the shortlisted engineer to a technical interview, but nobody accepted ownership or timing.
[NEXT]
",,,,,,,
csa_0059,It would help to invite the shortlisted engineer to a technical interview. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,It would help to invite the shortlisted engineer to a technical interview. The group moved on without assigning it.,,"[PREVIOUS]

[CURRENT]
It would help to invite the shortlisted engineer to a technical interview. The group moved on without assigning it.
[NEXT]
",,,,,,,
csa_0060,"Perhaps Sana could invite the shortlisted engineer to a technical interview if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Perhaps Sana could invite the shortlisted engineer to a technical interview if there is time, but this was not agreed.",,"[PREVIOUS]

[CURRENT]
Perhaps Sana could invite the shortlisted engineer to a technical interview if there is time, but this was not agreed.
[NEXT]
",,,,,,,
csa_0061,"Sana: I might invite the shortlisted engineer to a technical interview, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Sana: I might invite the shortlisted engineer to a technical interview, depending on capacity. Lead: Treat that as an idea, not an action.",,"[PREVIOUS]

[CURRENT]
Sana: I might invite the shortlisted engineer to a technical interview, depending on capacity. Lead: Treat that as an idea, not an action.
[NEXT]
",,,,,,,
csa_0062,Sana already completed the work to invite the shortlisted engineer to a technical interview yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Sana already completed the work to invite the shortlisted engineer to a technical interview yesterday.,,"[PREVIOUS]

[CURRENT]
Sana already completed the work to invite the shortlisted engineer to a technical interview yesterday.
[NEXT]
",,,,,,,
csa_0063,Lead: Sana should invite the shortlisted engineer to a technical interview. Sana: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Lead: Sana should invite the shortlisted engineer to a technical interview. Sana: That's already done; it closed yesterday.,,"[PREVIOUS]

[CURRENT]
Lead: Sana should invite the shortlisted engineer to a technical interview. Sana: That's already done; it closed yesterday.
[NEXT]
",,,,,,,
csa_0064,Do not invite the shortlisted engineer to a technical interview; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Do not invite the shortlisted engineer to a technical interview; that proposed action has been cancelled.,,"[PREVIOUS]

[CURRENT]
Do not invite the shortlisted engineer to a technical interview; that proposed action has been cancelled.
[NEXT]
",,,,,,,
csa_0065,Earlier we asked Sana to invite the shortlisted engineer to a technical interview. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Earlier we asked Sana to invite the shortlisted engineer to a technical interview. That assignment is withdrawn and must not remain open.,,"[PREVIOUS]

[CURRENT]
Earlier we asked Sana to invite the shortlisted engineer to a technical interview. That assignment is withdrawn and must not remain open.
[NEXT]
",,,,,,,
csa_0066,The team agreed to progress one candidate to the final round.,decision,decision_agreement,not_action,decision_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The team agreed to progress one candidate to the final round.,,"[PREVIOUS]

[CURRENT]
The team agreed to progress one candidate to the final round.
[NEXT]
",,,,,,,
csa_0067,"Option A was discussed, but the final position is to progress one candidate to the final round.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Option A was discussed, but the final position is to progress one candidate to the final round.",,"[PREVIOUS]

[CURRENT]
Option A was discussed, but the final position is to progress one candidate to the final round.
[NEXT]
",,,,,,,
csa_0068,"Lead: Shall we progress one candidate to the final round?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Shall we progress one candidate to the final round?
Team: Agreed. That's the approach we will use.",,"[PREVIOUS]

[CURRENT]
Lead: Shall we progress one candidate to the final round?
Team: Agreed. That's the approach we will use.
[NEXT]
",,,,,,,
csa_0069,"One option would be to progress one candidate to the final round, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"One option would be to progress one candidate to the final round, although no decision was made.",,"[PREVIOUS]

[CURRENT]
One option would be to progress one candidate to the final round, although no decision was made.
[NEXT]
",,,,,,,
csa_0070,The team identified that interviewer availability may delay the final round.,risk,risk_dependency,not_action,risk_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The team identified that interviewer availability may delay the final round.,,"[PREVIOUS]

[CURRENT]
The team identified that interviewer availability may delay the final round.
[NEXT]
",,,,,,,
csa_0071,"If the dependency is not resolved, interviewer availability may delay the final round. The issue remains open.",conditional_risk,risk_dependency,not_action,risk_language|deliverable_object,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"If the dependency is not resolved, interviewer availability may delay the final round. The issue remains open.",,"[PREVIOUS]

[CURRENT]
If the dependency is not resolved, interviewer availability may delay the final round. The issue remains open.
[NEXT]
",,,,,,,
csa_0072,"The team checked whether interviewer availability may delay the final round, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,"The team checked whether interviewer availability may delay the final round, but evidence confirmed the exposure is closed and no monitoring is required.",,"[PREVIOUS]

[CURRENT]
The team checked whether interviewer availability may delay the final round, but evidence confirmed the exposure is closed and no monitoring is required.
[NEXT]
",,,,,,,
csa_0073,The current position is that the recruitment work remains in progress.,informational,background_context,not_action,,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The current position is that the recruitment work remains in progress.,,"[PREVIOUS]

[CURRENT]
The current position is that the recruitment work remains in progress.
[NEXT]
",,,,,,,
csa_0074,Can everyone see the recruitment screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Can everyone see the recruitment screen? We will pause for two minutes before continuing.,,"[PREVIOUS]

[CURRENT]
Can everyone see the recruitment screen? We will pause for two minutes before continuing.
[NEXT]
",,,,,,,
csa_0075,"Sana: I promise I'll bring coffee to the next recruitment call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,recruitment,speech_act_003_recruitment,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Sana: I promise I'll bring coffee to the next recruitment call. This is social chat, not project work.",,"[PREVIOUS]

[CURRENT]
Sana: I promise I'll bring coffee to the next recruitment call. This is social chat, not project work.
[NEXT]
",,,,,,,
csa_0076,Theo: I'll circulate the revised department forecast by before lunch.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Theo: I'll circulate the revised department forecast by before lunch.,,"[PREVIOUS]

[CURRENT]
Theo: I'll circulate the revised department forecast by before lunch.
[NEXT]
",,,,,,,
csa_0077,Theo: I can circulate the revised department forecast. I'll have it done by before lunch.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Theo: I can circulate the revised department forecast. I'll have it done by before lunch.,,"[PREVIOUS]

[CURRENT]
Theo: I can circulate the revised department forecast. I'll have it done by before lunch.
[NEXT]
",,,,,,,
